C10423,6293,104118366,C10423,6393,160055611
C10425,728,5495213228,C10425,730,228583399
C10428,16393,18427885,C10428,16933,321986018
C10430,6121,19702834,C10430,6653,355459835
C10432,47,164847,C10432,75,81087
C10434,2604,62170133,C10434,2609,111218916
C10436,3853,86445763,C10436,4707,384287277
C10438,49,11511345,,,
C10442,22,1004408545,C10442,29,18882586
C10444,2793,1774339,C10444,2843,2008737
C10445,9013,1063421800,C10445,9358,5041756918
C10448,3102,10448579,C10448,3475,181595774
C10450,3100,7804200,C10450,3150,734290304
C10451,19257,167366296,C10451,19248,163142357
C10453,3122,10523719,C10453,3699,182361908
C10455,5,22695,,,
C10457,39,29611,C10457,78,87870
C10458,28,112149,C10458,1,144
C10460,4120,287506,,,
C10462,9761,273022342,C10462,9763,263327433
C10464,3108,10580325,C10464,3325,181755768
C10466,16343,15772151,C10466,19664,295332601
C10468,26415,117516427,C10468,26647,102146299
C10472,4872,13478945,C10472,4848,204610466
C10477,11501,11046187,C10477,11815,521576300
C10478,413,5107210,,,
C10480,21642,81223452,C10480,21649,287492530
C10482,4526,16146107,C10482,4570,27837638
C10484,16519,16140332,C10484,18505,204473162
C10486,3,9358,C10486,5,3903
C10488,10373,39294555,,,
C10490,35,226786,C10490,35,7546744
C10492,5866,28289420,C10492,7344,93474266
C10494,3710,14401565,C10494,3847,233103332
C10495,40,88988,,,
C10497,216,424298,,,
C10499,6242,312681,,,
C10501,5335,14291021,C10501,5715,188926164
C10503,3152,34814286,C10503,3179,40189842
C10505,33264,86511767,C10505,34605,1689350793
C10506,3067,10852345,C10506,5495,181649106
C10508,7,36007,C10508,11,22151
C10510,28167,29523901,C10510,27460,49833288
C10512,21181,90554729,C10512,21212,127741754
C10514,2334,10855697,C10514,3512,251535640
C10516,421,688197,,,
C10518,9,17127,,,
C10520,11,37812,,,
C10521,62,164012,C10521,63,525929
C10523,20445,37694907,C10523,24217,835646296
C10525,3577,14781904,C10525,5932,239235423
C10527,14941,22763627,C10527,16523,30347492
C10529,8397,25934929,,,
C10531,7419,26265515,C10531,7413,94719554
C10534,4659,21323244,C10534,4643,28642757
C10537,5,17554254,C10537,5,967004394
C10539,3075,10298591,C10539,5558,195210582
C10541,4954,313620,,,
C10543,62,1271605,,,
C10551,4,28354,,,
C10552,2360,287602444,C10552,2387,325702071
C10554,1212,4162245,,,
C10555,6286,7781242,C10555,6283,10927599
C10557,11258,127030347,,,
C10559,6382,203343510,C10559,6516,247491884
C10561,2142,15400402,C10561,4003,99789952
C10563,4217,51193952,C10563,10965,959239850
C10564,631,5984990,C10564,2316,174058953
C10566,7531,38218842,C10566,33,470825
C10568,4917,12267377,C10568,5682,286858477
C10570,532,6909462,,,
C10572,5274,21903666,C10572,5357,32158850
C10574,17839,237740504,C10574,17861,374919273
C10576,1533,117155332,C10576,1568,1273235129
C10577,3252,17429360,C10577,4658,177796332
C10579,6201,17839093,C10579,6659,24535904
C10583,2770,65631775,C10583,2814,165234234
C10585,3,12504,C10585,4,4620
C10587,354,13642991,,,
C10589,948,5079491,C10589,1097,27714446
C10591,62,2550982,C10591,85,2803812
C10593,3993,8650875,C10593,4031,12992899
C10595,1208,563930,C10595,1231,591480
C10597,20795,328423282,C10597,20845,510963333
C10599,3,9531,C10599,3,3353
C10601,1645,1983490,,,
C10603,1905,209166060,,,
C10605,3064,468397653,C10605,3016,770954442
C10607,3276,8752095,C10607,3571,21419992
C10609,10812,10933193,,,
C10611,235,2052778,,,
C10612,10357,52671647,,,
C10614,5724,72225729,C10614,5677,58565372
C10616,11996,65599668,C10616,13649,94962148
C10618,34,414823,,,
C10620,13946,13613482,C10620,15886,21361130
C10622,1595,80580654,C10622,1625,330952888
C10624,872,1068716,,,
C10626,5943,30291813,C10626,5996,36273174
C10628,255,3816753,,,
C10630,15116,25847577,C10630,16221,120280532
C10632,20468,68731466,C10632,20505,164813519
C10634,13517,50192722,C10634,13825,44909660
C10636,149,5351572,,,
C10638,221,2055976,,,
C10640,10233,15224104,C10640,12499,21616596
C10642,7948,492545,,,
C10644,710,5491069,C10644,751,14856803
C10646,12993,172853018,,,
C10650,2875,448274,,,
C10654,5457,76753072,C10654,5404,211392780
C10656,1608,8256659,C10656,1831,149208082
C10658,13649,112112902,,,
C10660,3371,26238966,,,
C10664,6980,50506378,,,
C10666,2647,30001939,,,
C10670,1063,293599140,C10670,1107,13058629
C10672,7957,493515005,,,
C10674,2658,12703043,C10674,13029,290608919
C10675,115,982700,C10675,141,418162
C10677,8280,9190872,C10677,8323,39428368
C10678,1014,4530296,,,
C10682,2873,157999646,C10682,2861,132937849
C10684,9797,30981934,C10684,10741,54535916
C10686,4895,14647435,C10686,6131,188893332
C10688,9459,474894,,,
C10690,4021,14273744,C10690,5950,210715068
C10692,30,408741,,,
C10694,4364,20759332,C10694,4639,239250172
C10695,862,531161,,,
C10697,634,14055933,,,
C10699,9483,30107497,C10699,10958,245828417
C10701,19696,987724,C10701,19694,979054
C10704,3595,53554972,,,
C10705,105,39683610,C10705,99,3073247
C10707,26,166800,,,
C10709,16537,436054136,C10709,16424,200963661
C10711,12266,82068994,,,
C10713,6757,24338308,C10713,6726,27761662
C10716,12679,15416206,C10716,13921,20182638
C10718,11216,51574875,C10718,12450,83127388
C10719,990,2420975,C10719,1003,11252663
C10725,22,98019,C10725,33,64771
C10727,20264,12891918,,,
C10728,3038,11192489,C10728,3150,18699530
C10730,12208,75255388,C10730,12933,86727701
C10732,5020,11889697,C10732,5085,15802162
C10736,9664,18111993,C10736,10173,1209891995
C10739,7615,17056017,C10739,6886,22209773
C10741,4461,2811666,,,
C10743,3908,26959597,,,
C10747,355,531329,,,
C10751,942,3602627,C10751,1099,63043219
C10753,3722,13688138,C10753,3795,27145346
C10755,46,41364,,,
C10757,8896,2014493,,,
C10759,1164,7855364,C10759,1268,166578525
C10760,12386,23346688,C10760,11658,29368520
C10762,364,1959719,,,
C10764,29592,26959675,C10764,28960,33036629
C10766,59,112202,,,
C10767,2783,8563331,C10767,4523,83498164
C10768,4986,16304868,C10768,5482,39982695
C10770,6481,424279565,C10770,6503,294296449
C10772,139,137629,,,
C10774,66,1281983,,,
C10776,1361,11102839,C10776,2314,298206637
C10777,9686,29610419,C10777,2312,870666035
C10779,4953,17361983,C10779,5027,26527766
C10782,1,3538,,,
C10786,18500,23871140,C10786,17778,31571222
C10790,7629,17008532,C10790,6901,23749506
C10792,750,9246331,,,
C10794,5997,6947834,C10794,6006,11221326
C10796,15460,29761581,C10796,15499,610398799
C10798,2700,12700492,C10798,4911,195792215
C10799,6115,19482324,C10799,6174,269275673
C10801,1554,27530981,,,
C10803,3150,4150155,C10803,3224,3015530
C10805,2664,11278667,C10805,3469,188166642
C10807,9,11921,,,
C10809,221,15345179,,,
C10811,254,8733096,,,
C10813,12578,38008683,C10813,12776,48869155
C10815,12077,348726729,,,
C10817,143,15487633,C10817,148,860541874
C10819,3096,8980748,C10819,3156,13596825
C10821,16060,178680845,C10821,15393,1005111666
C10823,191,479925,,,
C10827,5071,199224365,C10827,5264,205912467
C10829,1372,17840846,,,
C10831,6790,16357737,C10831,8248,187585839
C10833,8208,18599360,C10833,7497,24425731
C10835,3,9588,,,
C10837,8946,21204620,C10837,8230,28566347
C10839,3210,11087441,C10839,3278,18414989
C10841,5774,14674760,C10841,7228,116795916
C10843,14281,184785510,C10843,14481,174505386
C10846,16413,23043807,C10846,16415,35341820
C10847,9,49616,C10847,15,31618
C10852,15540,16238098,C10852,17607,191899905
C10856,28,119715,,,
C10858,10736,113916664,,,
C10860,1073,363509255,C10860,2133,22473951
C10862,11583,37554414,C10862,13017,1673317975
C10865,13058,18232068,C10865,89460,2209041252
C10867,13619,364644249,C10867,13615,2033308846
C10870,14187,18930238,C10870,17720,260073343
C10872,8112,10671135,C10872,23,603595
C10874,7100,17079443,C10874,7767,210548966
C10876,1328,10951303,C10876,4908,334826525
C10880,2587,11998625,C10880,4564,189273405
C10882,1109,8294259,C10882,1598,199373341
C10884,186,697856,,,
C10886,3262,12273271,C10886,4370,174708030
C10888,7617,8917428,C10888,7655,12613679
C10890,9,30406,C10890,14,13794
C10892,19843,19139944,C10892,23672,24868300
C10894,1761,8528741,C10894,3155,189418602
C10896,13509,17374867,C10896,15804,22365391
C10900,1078,7457820,C10900,1411,173341166
C10901,130,1595014,C10901,159,668959
C10904,1000,7549313,C10904,1409,177767506
C10907,10841,10087750,C10907,14342,13524029
C10909,2240,67940803,C10909,2273,56418231
C10912,14258,7151163,,,
C10914,10677,14961817,C10914,13040,23728392
C10916,3269,9839866,C10916,4880,90548620
C10919,6588,26258083,C10919,9036,334705051
C10920,11819,23989212,C10920,11865,1656203305
C10921,77060,77365179,C10921,14504,70696352
C10923,18397,5672352,C10923,20463,10338290
C10925,13962,46770902,C10925,14798,648989247
C10927,14896,42552717,C10927,25200,446054608
C10931,3218,11974022,C10931,3866,173021650
C10933,8261,14314734,C10933,8333,23742753
C10935,9208,18074316,C10935,9311,292067462
C10936,4688,40629521,,,
C10939,9926,1432864206,C10939,9832,1443490070
C10941,70964,13650019,C10941,79104,11949998
C10942,2120,10457125,C10942,3068,177178221
C10944,4492,53166199,C10944,4591,60301517
C10946,3777,14661671,C10946,5717,211581391
C10951,63,121499,,,
C10952,1692,8418937,C10952,2700,281954417
C10953,2005,112973177,,,
C10955,9489,1137335,,,
C10957,7303,447594470,,,
C10959,11278,21815134,C10959,11510,1195730431
C10960,10144,283980281,,,
C10962,16848,10891178,,,
C10964,30234,667849934,C10964,30610,29748333376
C10966,14535,29451802,C10966,14581,40388035
C10968,4516,14940577,C10968,6427,203750449
C10970,14986,26814704,C10970,15501,31641078
C10972,3154,11594775,C10972,4532,186602724
C10974,6920,95951581,C10974,6916,128757839
C10976,1184,28286073,,,
C10978,14584,33230746,C10978,14684,110058419
C10980,9733,540257,,,
C10984,2938,8709740,C10984,3318,62527109
C10986,3402,16610158,C10986,4597,433550039
C10988,13699,27062440,C10988,13782,202952445
C10990,26,82716,,,
C10992,5025,3187424902,,,
C10994,4,3678432,C10994,4,571229
C10997,2188,24705835,C10997,4276,464214703
C10999,167,1605344,,,
C11000,813,73479956,C11000,848,160974605
C11001,15608,23798784,C11001,14894,30527797
C11003,6044,5046999,C11003,6126,288444763
C11004,10585,613492558,,,
C11006,7429,19848054,C11006,9842,510958513
C11009,2662,11324498,C11009,13902,263915498
C11011,3931,491186,C11011,3951,623307
C11013,2130,10193282,C11013,12923,218327459
C11015,4337,16833261,C11015,16183,320892600
C11017,1478,5650802,C11017,2097,70424974
C11021,1364,1848059,C11021,2250,4031667
C11023,52,15217548,,,
C11025,2396,5586749,C11025,2922,13181052
C11027,1808,11161397,C11027,2019,240121973
C11029,2965,12270897,C11029,4024,203187621
C11031,8843,751340845,,,
C11033,18280,74715383,,,
C11035,28889,235076847,,,
C11037,7032,1172383,C11037,7065,699297
C11039,3013,8579984,C11039,3051,11222170
C11044,1214,1835058,,,
C11045,3285,3968575,C11045,3,720
C11047,1791,33521893,C11047,1964,1133689754
C11049,14470,926912907,C11049,42,595438
C11051,2891,11227134,C11051,3405,288267561
C11053,4647,476063019,,,
C11057,926,4237543,C11057,936,8043521
C11059,4453,16671333,C11059,4528,31397283
C11061,2657,18040377,C11061,2685,32081555
C11065,7906,450046,,,
C11067,4206,71537314,C11067,4278,359039975
C11068,5155,28476647,,,
C11069,10126,151568137,C11069,10168,238562602
C11071,315,1690339,C11071,332,6963819
C11072,2207,1456720,,,
C11074,30542,189217401,C11074,29792,182309830
C11077,2187,48184541,C11077,27190,207994697
C11080,3130,11863798,C11080,34154,319903835
C11082,70,114571,,,
C11084,410,39176634,,,
C11086,28,2109389,,,
C11088,13072,19218258,C11088,13126,33451613
C11090,353,304953,,,
C11096,4132,17447215,C11096,4840,201804427
C11099,1559,191880,C11099,1568,2552148
C11101,9640,805546,C11101,9643,612226
C11103,12450,64213132,C11103,12691,129601700
C11105,17185,174828362,,,
C11108,2329,117074433,,,
C11110,15136,521712636,,,
C11114,4117,16924494,C11114,198905,602618097
C11116,7790,50301174,C11116,7830,122576828
C11118,244,10905941,,,
C11120,14712,27278679,C11120,14781,45461790
C11122,4020,8211108,C11122,4794,15229640
C11125,1782,9012758,C11125,2483,302852001
C11127,7843,67794993,,,
C11129,2336,13083085,C11129,2856,530761259
C11131,1490,330008,,,
C11132,6311,21558703,C11132,9881,282777145
C11134,18018,190412149,C11134,17283,67844660
C11136,3815,63985603,C11136,3839,69981920
C11138,27537,261961811,C11138,27805,244442867
C11139,434,10766229,C11139,965,374910777
C11140,2252,66390318,,,
C11142,10855,25754472,C11142,12807,405412544
C11143,3249,11529474,C11143,7994,213714686
C11145,3559,9830996,C11145,3746,7706042
C11147,733,9666294,,,
C11149,18692,29329583,C11149,20974,349850578
C11151,199,2774347,,,
C11153,593,454064,C11153,601,684995
C11155,21930,21969034,C11155,20238,28055321
C11157,1315,10729368,,,
C11159,6460,15320154,C11159,7607,18523552
C11161,7463,255250514,C11161,7624,1906089863
C11163,2244,10522628,C11163,2413,70175725
C11165,17941,21068267,C11165,19876,197864960
C11167,6825,117589400,,,
C11171,7117,1422683,C11171,7124,2564331
C11173,4941,10019473,C11173,5003,315689067
C11174,6097,329142536,C11174,6139,131329830
C11176,3322,10264701,C11176,4194,565676028
C11178,4786,17964532,C11178,6162,187658654
C11180,16785,21896544,C11180,18544,547528311
C11182,3249,9924498,C11182,7603,288142883
C11188,4390,12302239,C11188,6430,85242145
C11190,2937,12010442,C11190,3807,185556929
C11192,562,20097591,,,
C11194,11374,10702495,C11194,21106,203236255
C11196,4591,10889209,C11196,5057,188335708
C11198,2385,5951680,,,
C11202,5313,341816235,C11202,5337,1238065634
C11204,4812,10717200,,,
C11206,1636,7784314,C11206,2316,280907406
C11208,16470,3223639,,,
C11210,7078,13317394,C11210,6361,12358361
C11212,675,523947,C11212,704,629658
C11213,7165,369217994,C11213,7624,610509963
C11215,4158,2670321999,C11215,4234,2588933362
C11217,10,11166,,,
C11219,4608,20139801,C11219,5115,76379238
C11223,14,43888,,,
C11225,46934,29676258,C11225,48288,393454838
C11227,3549,105821734,,,
C11231,3444,23030625,C11231,3667,652250368
C11233,348,416071368,C11233,367,237535651
C11235,3,1492,C11235,22,459926
C11238,15778,83936668,C11238,19449,313891203
C11242,15720,109589663,,,
C11244,7897,17579921,C11244,7183,24757051
C11246,16638,105892448,C11246,17118,85690630
C11248,14546,203922350,,,
C11251,2290,3352778,C11251,2868,33197358
C11253,178,2003050,C11253,215,833333
C11255,78,206200,,,
C11257,4935,678201850,C11257,5492,879204749
C11258,241,2654138,C11258,275,1143884
C11260,3554,32541986,,,
C11264,11022,38589109,C11264,13201,641958898
C11267,7888,17369283,C11267,7157,24833410
C11268,14109,10021770,C11268,38511,118884210
C11270,20884,741809342,C11270,20935,1610042485
C11272,11478,22125580,C11272,11835,285963858
C11274,5164,66754123,C11274,5197,77627611
C11276,3724,51708928,C11276,3777,62309958
C11278,542,2335201,,,
C11280,8826,18689197,,,
C11281,73,500613,,,
C11283,17952,130505137,C11283,19592,142296045
C11285,2956,10565184,C11285,3012,18380491
C11286,3002,10718141,C11286,21295,209655699
C11288,4485,12032716,C11288,5408,92208212
C11290,7623,531714204,C11290,7623,75373510
C11292,11704,13135335,C11292,13851,31449154
C11294,4865,14613486,C11294,17087,205980986
C11296,7294,16025531,C11296,6569,19143166
C11298,8327,1882356844,,,
C11300,40,24438165,,,
C11301,2061,10190562,C11301,5481,217188496
C11303,5383,64236380,C11303,5412,68081803
C11305,10,46962,,,
C11307,6743,2915399,C11307,6478,2939580
C11309,23962,222106937,C11309,24958,304752090
C11311,3224,11404114,C11311,3282,19287674
C11313,26633,2682909028,C11313,26966,85276290474
C11315,5170,62844576,C11315,5196,71412361
C11317,516,1771734,,,
C11319,432,6053520,,,
C11321,2587,7277459,C11321,3065,12546791
C11325,31912,137491256,C11325,32926,294455932
C11327,18157,5637449,,,
C11330,9005,15361805,C11330,10893,430737836
C11332,8917,17260154,C11332,8935,91298473
C11334,513,897286,,,
C11336,7165,26076505,C11336,7681,859330697
C11338,3929,64734766,C11338,4301,2202731868
C11340,3776,21177528,C11340,3873,36623770
C11342,15625,69420841,C11342,15115,58481308
C11344,14,49233,,,
C11346,21409,69113771,C11346,23116,622871932
C11348,7422,17099164,,,
C11350,3290,12024439,C11350,13515,268408999
C11352,37,145400,C11352,45,74512
C11354,1997,50655685,C11354,2040,65246026
C11356,452,967656,,,
C11358,2427,48281281,C11358,2427,61147055
C11360,4829,17840031,C11360,7744,403261329
C11362,1085,2696420,,,
C11364,4359,16017568,C11364,4436,31318282
C11366,3855,55413602,C11366,3903,63107996
C11368,29,17734618,C11368,12,41496255
C11370,20044,3232412935,,,
C11372,3,10408,,,
C11374,2463,5908764,C11374,3079,16766426
C11376,6745,597532101,C11376,6781,538513789
C11378,34,12754605,,,
C11380,477,8989990,C11380,484,9612979
C11382,4,13918,C11382,6,5792
C11384,11,11413,C11384,12,7972
C11386,4587,15749204,C11386,5078,300996140
C11388,8546,27576190,C11388,11789,257825391
C11391,6025,21916236,C11391,6422,332188222
C11392,13029,82188430,C11392,13045,131436211
C11394,21,62077,,,
C11395,78,336424,,,
C11398,20811,171550850,C11398,20025,446250191
C11400,20474,714949086,C11400,21607,4932015660
C11402,4327,49582108,C11402,4778,52948673
C11404,6828,16584233,C11404,6887,501830220
C11405,10369,19084658,C11405,10421,36689528
C11407,1852,27206920,C11407,1877,34012773
C11408,4993,14604322,C11408,5508,186580149
C11410,236,199580,C11410,248,96102
C11412,7731,32340732,C11412,7733,93430811
C11414,14284,19130632,C11414,16315,23820127
C11418,739,84866,,,
C11420,4167,12001651,C11420,5085,108434398
C11421,10245,111138227,C11421,44,1247799
C11424,4509,628680213,,,
C11425,6787,17913475,,,
C11427,37,157810,,,
C11431,4672,14673134,C11431,5310,164014080
C11433,1078,9800331,C11433,1756,284066914
C11435,4998,9885796,C11435,5534,176925259
C11437,1802,5741946,C11437,1847,31783480
C11439,8441,604939619,C11439,8552,170245705
C11441,3274,12019538,C11441,4091,184427028
C11445,57,146808,,,
C11447,2187,20087017,,,
C11449,13296,3230271,C11449,13304,4648714
C11451,3223,10739697,C11451,6641,58380913
C11453,3258,9804697,C11453,5880,189180662
C11455,44174,110940304,C11455,47641,591037649
C11457,6939,29899505,C11457,7003,44396182
C11459,2615,127073084,C11459,2582,113672443
C11461,10592,12359203,C11461,13031,28382864
C11462,7005,322702592,,,
C11464,87,1686909,,,
C11466,168,4705596,C11466,161,17028988
C11467,7130,1395679606,,,
C11468,6952,69055876,C11468,6992,75097006
C11470,26620,192818164,C11470,26874,152651193
C11472,27789,149001437,C11472,18206,87521371
C11474,8567,8256949,C11474,8595,730519843
C11475,4154,10115263,C11475,7906,102226548
C11477,6138,18184212,C11477,6888,30426619
C11481,24206,44751601,C11481,24229,35439565
C11484,5005,15970412,C11484,5067,24637386
C11486,9961,29306771,,,
C11488,1244,8926736,C11488,1406,158848794
C11490,2101,277445,C11490,223,199164
C11491,5632,137204283,C11491,5618,999088170
C11492,1548,7165979,C11492,3653,83998702
C11494,1750,25733932,C11494,2075,447203482
C11496,15485,248353428,C11496,15628,6900923210
C11498,5385,471345650,C11498,5150,435182271
C11499,3114,15153594,C11499,3432,251447472
C11501,19862,42387866,C11501,19869,72580917
C11502,124,1233449,,,
C11504,8612,2634624,,,
C11506,10637,33974629,C11506,10630,37052934
C11508,4040,17207227,C11508,5262,237002425
C11510,51,240846,C11510,52,246027
C11511,92,510371,C11511,116,244722
C11514,11,42093,C11514,16,22927
C11516,28447,44187812,C11516,9,301638
C11517,1109,2691864,,,
C11519,18132,284513938,,,
C11521,5,1079381,C11521,5,408059
C11523,370,11227054,,,
C11525,2959,15337762,C11525,6895,367994727
C11527,24,102966,C11527,40,57013
C11529,1,191,C11529,6,1483
C11531,1665,53986219,,,
C11533,123,393009,,,
C11535,1173,5697316,C11535,7733,728785288
C11537,8716,230214504,C11537,8724,144523182
C11539,9772,6527036,C11539,6467,2913288
C11541,6308,20346924,C11541,6554,270522473
C11543,9425,63946015,C11543,9442,71067569
C11545,12875,232064456,C11545,347,4035122
C11547,3153,15504827,C11547,4232,218423633
C11549,10491,16291377,C11549,12107,27319627
C11551,1376,2796103,C11551,1974,4702062
C11553,248,2200692,,,
C11555,96,893516,,,
C11557,19178,62758888,C11557,22004,1080414474
C11559,900,176812691,C11559,934,385001334
C11560,8573,8136390,,,
C11562,10379,663372957,C11562,10293,1043268875
C11564,5252,85326748,C11564,5291,100394748
C11567,16,124057,,,
C11569,2428,11588148,C11569,3289,189071655
C11571,9675,225370849,C11571,10046,953421184
C11573,119138,18315826360,C11573,119417,32808516506
C11574,8,25201,,,
C11576,5879,184453548,C11576,6570,267110201
C11578,447,95336,,,
C11581,6980,22876499,C11581,14085,966609136
C11583,65,1979967,,,
C11585,3020,11804846,C11585,4169,186334296
C11587,10254,15338113,C11587,11685,22315707
C11589,1359,34123568,,,
C11591,1729,8509467,C11591,2501,277010825
C11594,56,696580,,,
C11596,5719,19002235,C11596,6365,269716681
C11598,689,1908082,,,
C11600,959,412619987,C11600,821,20709070
C11602,41,133531,,,
C11604,8294,13073715,C11604,8619,981115360
C11607,9092,110745853,,,
C11609,19624,89934103,C11609,19659,335541779
C11613,2507,21670592,C11613,9532,584911860
C11616,11011,10138605,C11616,13099,392866534
C11617,3356,11369504,C11617,4588,197621036
C11619,1900,10806975,C11619,2545,316823764
C11621,16609,25100900,C11621,17664,27048803
C11622,442,4217221,,,
C11623,3438,29539954,,,
C11625,9584,24040406,C11625,9590,89534775
C11627,725,5341823,,,
C11629,5200,22892480,C11629,5620,111698049
C11631,17288,20422131,C11631,19985,37522294
C11632,5613,72123357,C11632,5597,304169100
C11634,6573,26247108,C11634,6594,604355239
C11637,3833,14324700,C11637,3901,24915967
C11639,10347,57082966,C11639,9630,138162571
C11641,2486,93431742,C11641,2480,438760257
C11643,3025,16045967,C11643,3189,391475950
C11645,161,32848,,,
C11646,116,1201814,,,
C11648,11562,64751218,C11648,12068,73005966
C11650,5281,16937896,,,
C11654,2837,56808695,,,
C11656,1653,168312029,C11656,1743,29107696
C11658,30926,238484060,C11658,35641,551676229
C11661,2656,1680315110,C11661,2645,5060051664
C11663,16611,12541006,C11663,21676,233652241
C11665,9884,16192547,C11665,11725,21346887
C11667,13631,125896876,C11667,15053,405460938
C11669,4837,408248870,C11669,4906,430397653
C11671,14708,62517262,C11671,15780,652662304
C11673,27,253016,,,
C11677,45,138290,,,
C11679,5467,61844864,C11679,5559,1950550457
C11681,10576,546194221,,,
C11684,1403,2339762,,,
C11686,1940,15831862,C11686,2260,79994124
C11688,6235,61934688,C11688,6262,67665538
C11690,6,109120,,,
C11693,5310,19523401,C11693,16006,220346007
C11694,5989,2386843048,C11694,7442,66371243064
C11695,3311,13016514,C11695,3374,376068017
C11697,224,5159772,,,
C11699,836,3685007,C11699,876,25161662
C11701,11747,7879194,C11701,11597,290427528
C11706,130,367473,,,
C11708,1082,7485476,C11708,1551,116376244
C11710,9547,373082212,,,
C11711,18061,535526632,,,
C11714,5069,22044829,C11714,5209,299287953
C11716,3800,3103554,C11716,3825,3642266
C11717,327,3801762,,,
C11719,18342,157099168,C11719,18345,852171591
C11723,241,1473224,C11723,1042,5083875
C11725,2986,61752563,C11725,3074,620100005
C11727,12579,72713533,,,
C11729,1434,6185875,C11729,2418,282384405
C11731,769,1924886,,,
C11733,2449,8991348,C11733,3066,13125271
C11734,4544,669773,,,
C11736,7386,23895461,C11736,8908,210329619
C11738,1343,7807135,C11738,1707,178908363
C11740,172,458900,,,
C11741,29664,121747818,,,
C11743,11664,14456634,C11743,16000,20998950
C11746,4850,6782491,,,
C11748,407,501007,C11748,421,243684
C11750,2543,2150972,C11750,2568,20154088
C11751,5275,567967266,C11751,5292,1714859374
C11753,245,2138369,C11753,263,3302720
C11755,3051,69197729,C11755,3102,106269838
C11757,5263,19200147883,C11757,5260,12657035977
C11762,4258,14619256,C11762,7318,174385943
C11764,564,61004952,C11764,591,1505874993
C11766,3155,11170981,C11766,4665,203295318
C11768,39161,88986158,C11768,41248,507129510
C11770,31396,536034391,C11770,31774,12586265180
C11772,17408,28350339,C11772,20592,491095172
C11774,9774,30669296,,,
C11775,3251,11701104,C11775,19965,190347270
C11777,4041,150182890,C11777,4862,200096074
C11779,3226,17126121,C11779,4551,197488698
C11781,252,7954438,C11781,291,23483520
C11783,4235,178452032,C11783,4265,92130299
C11787,931,34895358,,,
C11789,8213,18228600,C11789,7494,25087939
C11796,864,36983336,,,
C11798,4072,14850322,C11798,22788,240480024
C11800,8957,26134706,,,
C11803,6883,27771505,C11803,7202,312902731
C11804,2581,8514535,C11804,4151,94988106
C11811,777,759795,,,
C11812,4099,12862016,C11812,5012,158157778
C11813,13541,30499700,C11813,15335,232856223
C11815,13,38976,C11815,20,17842
C11817,5487,95273455,C11817,5498,94040863
C11819,7623,662121,,,
C11821,456,5493204,C11821,503,175497528
C11823,10053,49498658,C11823,11675,52131419
C11827,5445,56408530,C11827,5744,1519234488
C11831,1588,7006530,C11831,2653,181741133
C11833,17067,15543027,C11833,18304,184335017
C11839,2996,20553931,C11839,13048,634587308
C11841,3121,17589402,,,
C11843,9124,193313363,,,
C11844,3250,13884948,C11844,3765,282305299
C11846,52270,17595890,C11846,52351,751463273
C11847,1019,76479728,C11847,1040,7163370
C11849,4187,22025311,C11849,4289,354217029
C11851,162,2039815,,,
C11856,917,10451642,C11856,1828,549151413
C11858,5086,28053269,C11858,5758,36571532
C11860,12019,228436964,C11860,12232,513132788
C11861,3244,12023511,C11861,4115,180155340
C11863,39635,235324451,C11863,46556,834331382
C11864,2882,72606520,C11864,2918,349441910
C11868,37731,74847326,C11868,39823,89708766
C11870,5928,136600428,C11870,5980,597544010
C11872,1650,331436,,,
C11873,4668,12687816,C11873,6585,193418659
C11875,383,5865636,C11875,385,18924740
C11877,2358,386724,,,
C11879,3703,15066318,C11879,3758,25023404
C11881,11039,124808250,C11881,11044,806923192
C11883,2036,6927732,C11883,2617,14906365
C11885,2460,22923270,,,
C11886,4801,14513518,C11886,5775,288198509
C11888,321,9876960,,,
C11890,2331,1285129,C11890,2440,1423441
C11893,72229,250623927,C11893,72307,167186744
C11894,4876,53057741,C11894,5749,895092927
C11896,8758,8625779,C11896,10485,16624750
C11898,55,438576,,,
C11900,4060,987221,,,
C11902,1492,4331104,,,
C11904,1915,8859735,C11904,4666,355259846
C11908,4390,15536953,C11908,4109,218344709
C11910,19869,5530323,C11910,19881,14465722
C11912,5400,29100769,C11912,5434,65109199
C11915,11160,16892742,C11915,11208,18489222
C11917,2632,9696226,C11917,2745,157126818
C11918,57,58216,,,
C11922,1188,8035803,C11922,5473,821105510
C11924,5270,107142026,C11924,4608,223880439
C11926,3503,13087691,C11926,9223,213493880
C11928,1446,20256339,,,
C11929,525,803894,,,
C11932,5998,67684729,C11932,6022,256721589
C11936,8,29227,C11936,9,10857
C11938,42,162732,C11938,59,92654
C11940,1893,12633397,C11940,4417,190242864
C11942,8070,5177780,,,
C11943,4113,32233451,C11943,4151,83870856
C11944,199,3984711,,,
C11946,5359,6272161762,C11946,5435,11415915060
C11948,15790,34704347,C11948,15966,65595622
C11950,20204,692542379,C11950,20325,13255561113
C11952,9011,36964007,C11952,10957,45877468
C11954,72,264380,C11954,95,336729
C11957,6350,23047762,C11957,6389,40508383
C11961,62,45821,,,
C11964,31,118946,,,
C11968,3011,95780982,C11968,2999,102390373
C11971,14,34411930,,,
C11973,4115,16685442,C11973,3778,211231981
C11975,40,18246,,,
C11977,4598,14258405,C11977,6236,187595328
C11979,594,7199338,C11979,1359,260099067
C11981,17,61073,,,
C11987,3194,2292616,,,
